transaction_id,customer_id,product_id,quantity,transaction_date,product_name,category,price,stock,name,email,age,gender,region,signup_date,visit_id,visit_date,pages_viewed,device,duration_seconds,revenue,days_since_signup,customer_age_group,product_total_value,PC1,PC2
TX00211,CUST0098,PROD099,4,2024-06-19,Force,Beauty,465.12,127,Katie Reed,moralesdavid@hotmail.com,58,Female,North,2024-01-07,VISIT00512,2024-12-23,8.0,Desktop,993.0,1860.48,164,56-70,59070.24,-2.271448855437589,0.4977776628762514
TX00211,CUST0098,PROD099,4,2024-06-19,Force,Beauty,465.12,127,Katie Reed,moralesdavid@hotmail.com,58,Female,North,2024-01-07,VISIT00554,2025-06-22,7.0,Desktop,909.0,1860.48,164,56-70,59070.24,-2.2485383119424105,0.49006550353603023
TX00211,CUST0098,PROD099,4,2024-06-19,Force,Beauty,465.12,127,Katie Reed,moralesdavid@hotmail.com,58,Female,North,2024-01-07,VISIT00892,2024-09-21,4.0,Mobile,772.0,1860.48,164,56-70,59070.24,-2.187277261139046,0.4375762539008949
TX00211,CUST0098,PROD099,4,2024-06-19,Force,Beauty,465.12,127,Katie Reed,moralesdavid@hotmail.com,58,Female,North,2024-01-07,VISIT01198,2024-08-08,3.0,Tablet,597.0,1860.48,164,56-70,59070.24,-2.1584552154605836,0.4530910703599515
TX00211,CUST0098,PROD099,4,2024-06-19,Force,Beauty,465.12,127,Katie Reed,moralesdavid@hotmail.com,58,Female,North,2024-01-07,VISIT01269,2024-08-24,3.0,Desktop,134.0,1860.48,164,56-70,59070.24,-2.1283780120445366,0.5712678812947383
TX00212,CUST0268,PROD047,2,2024-05-27,Adult,Books,122.43,188,Emily Oneill,christinacortez@gmail.com,36,Male,North,2025-01-13,VISIT00241,2024-08-26,12.0,Desktop,780.0,244.86,-231,36-45,23016.84,0.3922911669759071,0.3662836177436793
TX00212,CUST0268,PROD047,2,2024-05-27,Adult,Books,122.43,188,Emily Oneill,christinacortez@gmail.com,36,Male,North,2025-01-13,VISIT00300,2025-06-02,1.0,Desktop,655.0,244.86,-231,36-45,23016.84,0.5924028570223944,0.07751191265374194
TX00212,CUST0268,PROD047,2,2024-05-27,Adult,Books,122.43,188,Emily Oneill,christinacortez@gmail.com,36,Male,North,2025-01-13,VISIT00692,2025-04-13,8.0,Mobile,1008.0,244.86,-231,36-45,23016.84,0.4472950197327547,0.19147877872573263
TX00212,CUST0268,PROD047,2,2024-05-27,Adult,Books,122.43,188,Emily Oneill,christinacortez@gmail.com,36,Male,North,2025-01-13,VISIT00830,2025-02-18,7.0,Desktop,268.0,244.86,-231,36-45,23016.84,0.5128203481975379,0.35120503833415095
TX00213,CUST0237,PROD018,2,2024-04-20,Realize,Clothing,58.05,358,Joel Stevenson,mbooth@perez.com,36,Other,East,2024-11-13,VISIT00462,2024-07-23,12.0,Mobile,635.0,116.1,-207,36-45,20781.899999999998,1.485364301535844,0.6214517700056276
TX00213,CUST0237,PROD018,2,2024-04-20,Realize,Clothing,58.05,358,Joel Stevenson,mbooth@perez.com,36,Other,East,2024-11-13,VISIT00463,2025-01-07,1.0,Tablet,148.0,116.1,-207,36-45,20781.899999999998,1.7089920771905585,0.4250774851282017
TX00213,CUST0237,PROD018,2,2024-04-20,Realize,Clothing,58.05,358,Joel Stevenson,mbooth@perez.com,36,Other,East,2024-11-13,VISIT00645,2024-08-29,1.0,Tablet,1014.0,116.1,-207,36-45,20781.899999999998,1.6527353641056843,0.20403835279661356
TX00213,CUST0237,PROD018,2,2024-04-20,Realize,Clothing,58.05,358,Joel Stevenson,mbooth@perez.com,36,Other,East,2024-11-13,VISIT00652,2025-02-06,2.0,Tablet,243.0,116.1,-207,36-45,20781.899999999998,1.6853669565083893,0.42998198805312554
TX00213,CUST0237,PROD018,2,2024-04-20,Realize,Clothing,58.05,358,Joel Stevenson,mbooth@perez.com,36,Other,East,2024-11-13,VISIT00850,2024-09-27,9.0,Tablet,830.0,116.1,-207,36-45,20781.899999999998,1.525058113604592,0.4842223449269734
TX00213,CUST0237,PROD018,2,2024-04-20,Realize,Clothing,58.05,358,Joel Stevenson,mbooth@perez.com,36,Other,East,2024-11-13,VISIT01057,2024-08-05,3.0,Desktop,1039.0,116.1,-207,36-45,20781.899999999998,1.616203780546201,0.2559622048759209
TX00214,CUST0173,PROD078,3,2024-06-04,High,Beauty,61.84,487,Mario Graves,fitzgeraldjoshua@yahoo.com,30,Other,South,2025-03-14,VISIT00836,2025-01-17,7.0,Mobile,174.0,185.52,-283,26-35,30116.08,2.1342414634037437,0.845218174163441
TX00214,CUST0173,PROD078,3,2024-06-04,High,Beauty,61.84,487,Mario Graves,fitzgeraldjoshua@yahoo.com,30,Other,South,2025-03-14,VISIT01377,2024-12-03,6.0,Mobile,1079.0,185.52,-283,26-35,30116.08,2.0929050216322476,0.5850721789387617
TX00215,CUST0190,PROD099,4,2023-12-07,Force,Beauty,465.12,127,Anthony Wright,grimesjared@gmail.com,45,Other,South,2024-12-13,VISIT01281,2024-08-24,5.0,Tablet,501.0,1860.48,-372,36-45,59070.24,-1.9131654176682409,0.8414641109350682
TX00216,CUST0122,PROD071,2,2024-10-23,Friend,Beauty,143.59,465,Kelly Johnson,shawn87@harding-torres.com,45,Other,North,2023-01-20,VISIT00296,2024-08-22,11.0,Tablet,147.0,287.18,642,36-45,66769.35,1.3592034695272879,-0.29589280100190524
TX00216,CUST0122,PROD071,2,2024-10-23,Friend,Beauty,143.59,465,Kelly Johnson,shawn87@harding-torres.com,45,Other,North,2023-01-20,VISIT00761,2025-04-09,5.0,Tablet,564.0,287.18,642,36-45,66769.35,1.4368371314785344,-0.5772431714513069
TX00217,CUST0046,PROD013,4,2025-02-06,Rule,Clothing,129.96,305,Heather Sanchez,singletongeorge@thomas.com,26,Other,East,2024-09-28,VISIT00189,2025-05-21,11.0,Mobile,1147.0,519.84,131,26-35,39637.8,0.7499941656288903,-0.13868174496039026
TX00217,CUST0046,PROD013,4,2025-02-06,Rule,Clothing,129.96,305,Heather Sanchez,singletongeorge@thomas.com,26,Other,East,2024-09-28,VISIT00239,2025-04-03,12.0,Desktop,353.0,519.84,131,26-35,39637.8,0.7841198739680297,0.09313244461901612
TX00217,CUST0046,PROD013,4,2025-02-06,Rule,Clothing,129.96,305,Heather Sanchez,singletongeorge@thomas.com,26,Other,East,2024-09-28,VISIT00930,2024-09-02,1.0,Desktop,1168.0,519.84,131,26-35,39637.8,0.9231676953080716,-0.4355662632326912
TX00217,CUST0046,PROD013,4,2025-02-06,Rule,Clothing,129.96,305,Heather Sanchez,singletongeorge@thomas.com,26,Other,East,2024-09-28,VISIT01060,2025-07-11,13.0,Mobile,867.0,519.84,131,26-35,39637.8,0.7332758586177749,-0.008909237729657531
TX00217,CUST0046,PROD013,4,2025-02-06,Rule,Clothing,129.96,305,Heather Sanchez,singletongeorge@thomas.com,26,Other,East,2024-09-28,VISIT01260,2025-03-25,9.0,Tablet,457.0,519.84,131,26-35,39637.8,0.8297251882200609,-0.020870004660360264
TX00217,CUST0046,PROD013,4,2025-02-06,Rule,Clothing,129.96,305,Heather Sanchez,singletongeorge@thomas.com,26,Other,East,2024-09-28,VISIT01320,2024-08-06,10.0,Tablet,1178.0,519.84,131,26-35,39637.8,0.7654341294418975,-0.17574667591508328
TX00218,CUST0064,PROD082,1,2024-08-19,Parent,Electronics,81.41,166,Christopher Robinson,halldavid@davis.com,31,Female,North,2025-02-07,VISIT00375,2025-05-03,3.0,Mobile,733.0,81.41,-172,26-35,13514.06,0.8910528766882014,-0.4319076255071147
TX00218,CUST0064,PROD082,1,2024-08-19,Parent,Electronics,81.41,166,Christopher Robinson,halldavid@davis.com,31,Female,North,2025-02-07,VISIT00914,2025-06-27,6.0,Mobile,1068.0,81.41,-172,26-35,13514.06,0.8169294365190112,-0.429956191347331
TX00218,CUST0064,PROD082,1,2024-08-19,Parent,Electronics,81.41,166,Christopher Robinson,halldavid@davis.com,31,Female,North,2025-02-07,VISIT00921,2024-07-31,13.0,Mobile,972.0,81.41,-172,26-35,13514.06,0.7009893407710671,-0.2013858952327502
TX00218,CUST0064,PROD082,1,2024-08-19,Parent,Electronics,81.41,166,Christopher Robinson,halldavid@davis.com,31,Female,North,2025-02-07,VISIT01229,2025-01-14,8.0,Desktop,647.0,81.41,-172,26-35,13514.06,0.8093707098138625,-0.26419463370233276
TX00218,CUST0064,PROD082,1,2024-08-19,Parent,Electronics,81.41,166,Christopher Robinson,halldavid@davis.com,31,Female,North,2025-02-07,VISIT01390,2025-04-15,12.0,Mobile,1028.0,81.41,-172,26-35,13514.06,0.7148052655227327,-0.24483186349493713
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT00058,2025-04-18,14.0,Mobile,682.0,129.96,-86,36-45,39637.8,0.9059877958758581,0.2176093804785906
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT00112,2025-06-28,9.0,Tablet,136.0,129.96,-86,36-45,39637.8,1.0287256702209135,0.21120901180725396
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT00135,2025-05-02,1.0,Mobile,221.0,129.96,-86,36-45,39637.8,1.1628341154049187,-0.043706072585430196
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT00235,2025-05-01,13.0,Desktop,1110.0,129.96,-86,36-45,39637.8,0.8956380193947602,0.07921357708089466
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT00309,2025-03-29,7.0,Desktop,828.0,129.96,-86,36-45,39637.8,1.0186798135011188,-0.02372299025097802
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT00864,2025-07-06,11.0,Mobile,1140.0,129.96,-86,36-45,39637.8,0.9285967170192919,0.01325144292510077
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT01225,2024-12-18,13.0,Tablet,771.0,129.96,-86,36-45,39637.8,0.9176599890665528,0.16574044297051177
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT01232,2025-02-24,10.0,Tablet,1136.0,129.96,-86,36-45,39637.8,0.9463103355181773,-0.014880035799100804
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT01375,2025-03-28,14.0,Tablet,766.0,129.96,-86,36-45,39637.8,0.9005310246297502,0.19616909512541114
TX00219,CUST0130,PROD013,1,2024-07-25,Rule,Clothing,129.96,305,Tammy Chavez,johnsontina@eaton.com,40,Other,North,2024-10-19,VISIT01436,2025-04-25,11.0,Tablet,1126.0,129.96,-86,36-45,39637.8,0.9295061788936433,0.01682482381729738
TX00220,CUST0193,PROD100,2,2025-03-20,Book,Electronics,416.16,303,Becky Ballard,xthomas@gmail.com,50,Male,North,2024-12-30,VISIT00597,2025-03-30,3.0,Desktop,380.0,832.32,80,46-55,126096.48000000001,-0.6759287210042464,-0.007408558401310964
TX00220,CUST0193,PROD100,2,2025-03-20,Book,Electronics,416.16,303,Becky Ballard,xthomas@gmail.com,50,Male,North,2024-12-30,VISIT00644,2025-03-13,7.0,Desktop,549.0,832.32,80,46-55,126096.48000000001,-0.7567223140551991,0.06606540817363284
TX00220,CUST0193,PROD100,2,2025-03-20,Book,Electronics,416.16,303,Becky Ballard,xthomas@gmail.com,50,Male,North,2024-12-30,VISIT00936,2024-11-24,14.0,Tablet,29.0,832.32,80,46-55,126096.48000000001,-0.845118707322789,0.40285809702330994
TX00220,CUST0193,PROD100,2,2025-03-20,Book,Electronics,416.16,303,Becky Ballard,xthomas@gmail.com,50,Male,North,2024-12-30,VISIT01073,2025-03-18,8.0,Tablet,800.0,832.32,80,46-55,126096.48000000001,-0.79048143848014,0.031152238299794858
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT00023,2024-08-04,14.0,Tablet,609.0,1364.64,490,56-70,132370.08000000002,-0.6525836205244308,0.8457734138735021
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT00174,2025-04-30,14.0,Desktop,847.0,1364.64,490,56-70,132370.08000000002,-0.6680444723884031,0.7850259387061603
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT00274,2025-02-28,2.0,Tablet,660.0,1364.64,490,56-70,132370.08000000002,-0.44645139322071775,0.4829267614454076
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT00444,2025-04-04,2.0,Mobile,469.0,1364.64,490,56-70,132370.08000000002,-0.43404373479206765,0.5316778864746609
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT00491,2024-07-28,9.0,Mobile,610.0,1364.64,490,56-70,132370.08000000002,-0.5653797208415303,0.6997559489141997
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT00829,2025-03-19,2.0,Mobile,24.0,1364.64,490,56-70,132370.08000000002,-0.4051358395001866,0.645260350548052
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT00897,2025-02-28,9.0,Mobile,107.0,1364.64,490,56-70,132370.08000000002,-0.5327040549273366,0.8281424195409764
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT01115,2024-12-11,13.0,Tablet,1087.0,1364.64,490,56-70,132370.08000000002,-0.6661814751282119,0.6946155358608185
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT01120,2025-04-08,10.0,Mobile,838.0,1364.64,490,56-70,132370.08000000002,-0.5976447293300369,0.6707133333632559
TX00221,CUST0181,PROD031,4,2024-09-02,Usually,Toys,341.16,388,James Alvarez,mary11@gmail.com,62,Female,North,2023-05-01,VISIT01263,2024-08-08,2.0,Tablet,864.0,1364.64,490,56-70,132370.08000000002,-0.45970355196126544,0.4308574970162574
TX00222,CUST0292,PROD002,2,2024-07-08,Series,Books,404.07,443,Eric King,lisa65@hotmail.com,65,Male,South,2023-11-10,VISIT00114,2025-03-12,4.0,Mobile,230.0,808.14,241,56-70,179003.01,-0.28401863600891963,0.6053311688548951
TX00222,CUST0292,PROD002,2,2024-07-08,Series,Books,404.07,443,Eric King,lisa65@hotmail.com,65,Male,South,2023-11-10,VISIT00326,2024-11-12,6.0,Tablet,184.0,808.14,241,56-70,179003.01,-0.3159379486341927,0.6753771668874851
TX00222,CUST0292,PROD002,2,2024-07-08,Series,Books,404.07,443,Eric King,lisa65@hotmail.com,65,Male,South,2023-11-10,VISIT00509,2024-08-16,14.0,Tablet,710.0,808.14,241,56-70,179003.01,-0.48973790847738735,0.7743396994850187
TX00222,CUST0292,PROD002,2,2024-07-08,Series,Books,404.07,443,Eric King,lisa65@hotmail.com,65,Male,South,2023-11-10,VISIT00621,2025-07-03,10.0,Desktop,837.0,808.14,241,56-70,179003.01,-0.4281729379127195,0.6253142511893472
TX00222,CUST0292,PROD002,2,2024-07-08,Series,Books,404.07,443,Eric King,lisa65@hotmail.com,65,Male,South,2023-11-10,VISIT01006,2025-07-08,6.0,Desktop,599.0,808.14,241,56-70,179003.01,-0.3428969970524638,0.5694519475830866
TX00222,CUST0292,PROD002,2,2024-07-08,Series,Books,404.07,443,Eric King,lisa65@hotmail.com,65,Male,South,2023-11-10,VISIT01118,2025-05-29,8.0,Desktop,857.0,808.14,241,56-70,179003.01,-0.39456462466365116,0.5619045319565509
TX00222,CUST0292,PROD002,2,2024-07-08,Series,Books,404.07,443,Eric King,lisa65@hotmail.com,65,Male,South,2023-11-10,VISIT01485,2025-06-12,1.0,Desktop,245.0,808.14,241,56-70,179003.01,-0.23263174269851214,0.514045212390197
TX00223,CUST0282,PROD016,4,2024-05-17,Usually,Books,258.28,69,Lori Strickland DDS,jonesjanet@nguyen.net,42,Male,South,2024-03-01,VISIT00049,2024-09-07,10.0,Mobile,891.0,1033.12,77,36-45,17821.32,-1.2111416126278645,0.2708548855559732
TX00223,CUST0282,PROD016,4,2024-05-17,Usually,Books,258.28,69,Lori Strickland DDS,jonesjanet@nguyen.net,42,Male,South,2024-03-01,VISIT00226,2024-09-07,14.0,Mobile,1126.0,1033.12,77,36-45,17821.32,-1.296222668800759,0.3274829136391331
TX00223,CUST0282,PROD016,4,2024-05-17,Usually,Books,258.28,69,Lori Strickland DDS,jonesjanet@nguyen.net,42,Male,South,2024-03-01,VISIT00367,2025-06-15,3.0,Mobile,27.0,1033.12,77,36-45,17821.32,-1.0328384169244016,0.2873164220491576
TX00223,CUST0282,PROD016,4,2024-05-17,Usually,Books,258.28,69,Lori Strickland DDS,jonesjanet@nguyen.net,42,Male,South,2024-03-01,VISIT00433,2025-05-11,5.0,Mobile,1161.0,1033.12,77,36-45,17821.32,-1.141412373245,0.05617745916803618
TX00223,CUST0282,PROD016,4,2024-05-17,Usually,Books,258.28,69,Lori Strickland DDS,jonesjanet@nguyen.net,42,Male,South,2024-03-01,VISIT01300,2024-08-13,7.0,Mobile,328.0,1033.12,77,36-45,17821.32,-1.1222069362192384,0.32709851164053366
TX00223,CUST0282,PROD016,4,2024-05-17,Usually,Books,258.28,69,Lori Strickland DDS,jonesjanet@nguyen.net,42,Male,South,2024-03-01,VISIT01312,2025-02-08,9.0,Mobile,1050.0,1033.12,77,36-45,17821.32,-1.2040167288089265,0.20111904358691146
TX00223,CUST0282,PROD016,4,2024-05-17,Usually,Books,258.28,69,Lori Strickland DDS,jonesjanet@nguyen.net,42,Male,South,2024-03-01,VISIT01398,2024-09-05,11.0,Tablet,299.0,1033.12,77,36-45,17821.32,-1.1901381399043656,0.451110293690829
TX00224,CUST0029,PROD009,4,2024-12-19,Speech,Electronics,187.61,85,Mark Mccoy,imay@smith-cohen.biz,61,Male,North,2023-03-25,VISIT00922,2025-04-12,6.0,Mobile,792.0,750.44,635,56-70,15946.85,-1.0916942419297198,0.2188783811504108
TX00224,CUST0029,PROD009,4,2024-12-19,Speech,Electronics,187.61,85,Mark Mccoy,imay@smith-cohen.biz,61,Male,North,2023-03-25,VISIT01021,2024-10-22,3.0,Mobile,841.0,750.44,635,56-70,15946.85,-1.0425160417427368,0.11891421394752087
TX00224,CUST0029,PROD009,4,2024-12-19,Speech,Electronics,187.61,85,Mark Mccoy,imay@smith-cohen.biz,61,Male,North,2023-03-25,VISIT01155,2025-01-18,10.0,Tablet,1079.0,750.44,635,56-70,15946.85,-1.180153299350205,0.2622338516339834
TX00224,CUST0029,PROD009,4,2024-12-19,Speech,Electronics,187.61,85,Mark Mccoy,imay@smith-cohen.biz,61,Male,North,2023-03-25,VISIT01170,2024-10-23,1.0,Tablet,312.0,750.44,635,56-70,15946.85,-0.9732438307066061,0.1956320739872902
TX00224,CUST0029,PROD009,4,2024-12-19,Speech,Electronics,187.61,85,Mark Mccoy,imay@smith-cohen.biz,61,Male,North,2023-03-25,VISIT01211,2025-05-11,14.0,Mobile,113.0,750.44,635,56-70,15946.85,-1.1872155190162474,0.6254069119691493
TX00224,CUST0029,PROD009,4,2024-12-19,Speech,Electronics,187.61,85,Mark Mccoy,imay@smith-cohen.biz,61,Male,North,2023-03-25,VISIT01371,2024-12-19,10.0,Mobile,575.0,750.44,635,56-70,15946.85,-1.1474126718735578,0.3908755637530602
TX00224,CUST0029,PROD009,4,2024-12-19,Speech,Electronics,187.61,85,Mark Mccoy,imay@smith-cohen.biz,61,Male,North,2023-03-25,VISIT01383,2025-04-06,12.0,Desktop,485.0,750.44,635,56-70,15946.85,-1.1764736757508696,0.4721521874468392
TX00224,CUST0029,PROD009,4,2024-12-19,Speech,Electronics,187.61,85,Mark Mccoy,imay@smith-cohen.biz,61,Male,North,2023-03-25,VISIT01399,2024-09-04,11.0,Tablet,160.0,750.44,635,56-70,15946.85,-1.1379073957043575,0.5259532277508591
TX00224,CUST0029,PROD009,4,2024-12-19,Speech,Electronics,187.61,85,Mark Mccoy,imay@smith-cohen.biz,61,Male,North,2023-03-25,VISIT01497,2025-04-16,1.0,Desktop,411.0,750.44,635,56-70,15946.85,-0.979675025389519,0.17036316624961445
TX00225,CUST0149,PROD073,3,2024-10-26,Five,Clothing,97.59,457,Andrew Goodman,jesse72@turner.com,56,Male,West,2024-04-30,VISIT00142,2024-10-19,11.0,Tablet,825.0,292.77,179,56-70,44598.630000000005,1.1982305499131254,1.0979422863152093
TX00225,CUST0149,PROD073,3,2024-10-26,Five,Clothing,97.59,457,Andrew Goodman,jesse72@turner.com,56,Male,West,2024-04-30,VISIT00227,2024-08-23,3.0,Mobile,538.0,292.77,179,56-70,44598.630000000005,1.3565046963298941,0.9379770370580345
TX00225,CUST0149,PROD073,3,2024-10-26,Five,Clothing,97.59,457,Andrew Goodman,jesse72@turner.com,56,Male,West,2024-04-30,VISIT00281,2025-03-18,10.0,Desktop,739.0,292.77,179,56-70,44598.630000000005,1.2212710165332115,1.090740609959588
TX00225,CUST0149,PROD073,3,2024-10-26,Five,Clothing,97.59,457,Andrew Goodman,jesse72@turner.com,56,Male,West,2024-04-30,VISIT00331,2024-08-16,10.0,Mobile,452.0,292.77,179,56-70,44598.630000000005,1.2399149849574134,1.1639949182496176
TX00225,CUST0149,PROD073,3,2024-10-26,Five,Clothing,97.59,457,Andrew Goodman,jesse72@turner.com,56,Male,West,2024-04-30,VISIT00980,2025-01-03,5.0,Tablet,883.0,292.77,179,56-70,44598.630000000005,1.299185412785238,0.9082236116014202
TX00225,CUST0149,PROD073,3,2024-10-26,Five,Clothing,97.59,457,Andrew Goodman,jesse72@turner.com,56,Male,West,2024-04-30,VISIT01405,2025-03-07,2.0,Tablet,1014.0,292.77,179,56-70,44598.630000000005,1.3430367648510204,0.7873296420299504
TX00226,CUST0267,PROD038,3,2024-01-09,Rest,Toys,218.67,51,Shirley Reeves,mlopez@hotmail.com,20,Other,North,2023-01-05,VISIT00282,2025-01-01,12.0,Tablet,898.0,656.01,369,18-25,11152.17,-0.598572919845105,-1.3415438106306583
TX00226,CUST0267,PROD038,3,2024-01-09,Rest,Toys,218.67,51,Shirley Reeves,mlopez@hotmail.com,20,Other,North,2023-01-05,VISIT00314,2024-11-20,7.0,Tablet,700.0,656.01,369,18-25,11152.17,-0.498441669233925,-1.4367682186223096
TX00226,CUST0267,PROD038,3,2024-01-09,Rest,Toys,218.67,51,Shirley Reeves,mlopez@hotmail.com,20,Other,North,2023-01-05,VISIT01072,2024-10-21,9.0,Tablet,824.0,656.01,369,18-25,11152.17,-0.5414044474763212,-1.4101132742806781
TX00226,CUST0267,PROD038,3,2024-01-09,Rest,Toys,218.67,51,Shirley Reeves,mlopez@hotmail.com,20,Other,North,2023-01-05,VISIT01424,2025-06-29,7.0,Tablet,129.0,656.01,369,18-25,11152.17,-0.46134861707288216,-1.2910253265191494
TX00227,CUST0296,PROD075,3,2025-01-03,End,Clothing,215.59,120,Robin Wong,tnichols@cruz.org,18,Male,South,2025-02-13,VISIT00242,2025-06-08,14.0,Desktop,83.0,646.77,-41,18-25,25870.8,-0.19368643727795523,-0.4234831637145566
TX00227,CUST0296,PROD075,3,2025-01-03,End,Clothing,215.59,120,Robin Wong,tnichols@cruz.org,18,Male,South,2025-02-13,VISIT00401,2025-07-10,12.0,Tablet,728.0,646.77,-41,18-25,25870.8,-0.20067910056242766,-0.6464188156347
TX00227,CUST0296,PROD075,3,2025-01-03,End,Clothing,215.59,120,Robin Wong,tnichols@cruz.org,18,Male,South,2025-02-13,VISIT00611,2025-02-09,14.0,Mobile,509.0,646.77,-41,18-25,25870.8,-0.22136006288321664,-0.5322160394342523
TX00227,CUST0296,PROD075,3,2025-01-03,End,Clothing,215.59,120,Robin Wong,tnichols@cruz.org,18,Male,South,2025-02-13,VISIT00806,2024-08-10,4.0,Desktop,980.0,646.77,-41,18-25,25870.8,-0.07741923630818459,-0.943959229241443
TX00228,CUST0011,PROD054,2,2023-08-02,Way,Home,90.82,490,Tammy Fuller,ericbaker@johnson.com,28,Male,West,2025-03-21,VISIT00269,2025-04-07,8.0,Mobile,1029.0,181.64,-597,26-35,44501.799999999996,2.125697655518012,0.7693310975118901
TX00228,CUST0011,PROD054,2,2023-08-02,Way,Home,90.82,490,Tammy Fuller,ericbaker@johnson.com,28,Male,West,2025-03-21,VISIT00457,2025-02-21,5.0,Tablet,939.0,181.64,-597,26-35,44501.799999999996,2.1839055128860543,0.7048454977386662
TX00228,CUST0011,PROD054,2,2023-08-02,Way,Home,90.82,490,Tammy Fuller,ericbaker@johnson.com,28,Male,West,2025-03-21,VISIT00841,2025-06-24,12.0,Desktop,329.0,181.64,-597,26-35,44501.799999999996,2.101355660239294,1.0646099208953212
TX00228,CUST0011,PROD054,2,2023-08-02,Way,Home,90.82,490,Tammy Fuller,ericbaker@johnson.com,28,Male,West,2025-03-21,VISIT00923,2024-12-10,5.0,Desktop,1120.0,181.64,-597,26-35,44501.799999999996,2.1721474700819408,0.6586467876324105
TX00228,CUST0011,PROD054,2,2023-08-02,Way,Home,90.82,490,Tammy Fuller,ericbaker@johnson.com,28,Male,West,2025-03-21,VISIT01255,2025-01-10,8.0,Desktop,875.0,181.64,-597,26-35,44501.799999999996,2.1357017361358763,0.8086382873260524
TX00228,CUST0011,PROD054,2,2023-08-02,Way,Home,90.82,490,Tammy Fuller,ericbaker@johnson.com,28,Male,West,2025-03-21,VISIT01435,2024-08-02,8.0,Mobile,443.0,181.64,-597,26-35,44501.799999999996,2.1637651311158597,0.9189026119995467
TX00229,CUST0164,PROD056,3,2025-03-31,Movement,Electronics,44.72,154,Jeffrey Ward,vmcbride@gmail.com,47,Other,North,2023-06-25,VISIT00398,2024-12-05,1.0,Tablet,95.0,134.16,645,46-55,6886.88,0.4706834505688057,-0.3741664667938078
TX00229,CUST0164,PROD056,3,2025-03-31,Movement,Electronics,44.72,154,Jeffrey Ward,vmcbride@gmail.com,47,Other,North,2023-06-25,VISIT00933,2025-01-24,4.0,Mobile,677.0,134.16,645,46-55,6886.88,0.38051450447356,-0.4352596812320636
TX00229,CUST0164,PROD056,3,2025-03-31,Movement,Electronics,44.72,154,Jeffrey Ward,vmcbride@gmail.com,47,Other,North,2023-06-25,VISIT00957,2025-04-13,13.0,Mobile,1123.0,134.16,645,46-55,6886.88,0.19445769737758775,-0.286725384557149
TX00229,CUST0164,PROD056,3,2025-03-31,Movement,Electronics,44.72,154,Jeffrey Ward,vmcbride@gmail.com,47,Other,North,2023-06-25,VISIT01028,2025-03-25,12.0,Mobile,969.0,134.16,645,46-55,6886.88,0.22191555024452306,-0.2765706394363873
